	sniff_time	dest_ip	dest_port
1144	2018-03-18 13:22:17.040222	60	TCP
1145	2018-03-18 13:22:17.044019	90	SSH
1146	2018-03-18 13:22:17.044181	60	TCP
1147	2018-03-18 13:22:17.056840	90	SSH
1148	2018-03-18 13:22:17.057081	60	TCP
1149	2018-03-18 13:22:17.058074	90	SSH
1150	2018-03-18 13:22:17.058232	60	TCP
1151	2018-03-18 13:22:17.058849	90	SSH
1152	2018-03-18 13:22:17.058997	60	TCP
1153	2018-03-18 13:22:17.059514	90	SSH
1154	2018-03-18 13:22:17.059687	60	TCP
1155	2018-03-18 13:22:17.059949	90	SSH
1156	2018-03-18 13:22:17.060092	60	TCP
1157	2018-03-18 13:22:17.060887	90	SSH
1158	2018-03-18 13:22:17.061024	60	TCP
1159	2018-03-18 13:22:17.063743	90	SSH
1160	2018-03-18 13:22:17.064030	60	TCP
1161	2018-03-18 13:22:17.064871	90	SSH
1162	2018-03-18 13:22:17.065276	60	TCP
1163	2018-03-18 13:22:17.065392	90	SSH
1164	2018-03-18 13:22:17.065529	60	TCP
1165	2018-03-18 13:22:17.066090	90	SSH
1166	2018-03-18 13:22:17.066240	60	TCP
1167	2018-03-18 13:22:17.066889	90	SSH
1168	2018-03-18 13:22:17.067031	60	TCP
1169	2018-03-18 13:22:17.173727	90	SSH
1170	2018-03-18 13:22:17.173979	60	TCP
1171	2018-03-18 13:22:17.176400	90	SSH
1172	2018-03-18 13:22:17.176637	60	TCP
1173	2018-03-18 13:22:17.347895	98	SSH
1174	2018-03-18 13:22:17.348079	90	SSH
1175	2018-03-18 13:22:17.348131	60	TCP
1176	2018-03-18 13:22:17.348139	60	TCP
1177	2018-03-18 13:22:17.438368	114	SSH
1178	2018-03-18 13:22:17.438598	60	TCP
1179	2018-03-18 13:22:17.446021	90	SSH
1180	2018-03-18 13:22:17.446295	60	TCP
1181	2018-03-18 13:22:17.447838	90	SSH
1182	2018-03-18 13:22:17.448780	60	TCP
1183	2018-03-18 13:22:17.540178	90	SSH
1184	2018-03-18 13:22:17.540397	60	TCP
1185	2018-03-18 13:22:17.540608	90	SSH
1186	2018-03-18 13:22:17.540770	60	TCP
1187	2018-03-18 13:22:17.949038	90	SSH
1188	2018-03-18 13:22:17.949164	90	SSH
1189	2018-03-18 13:22:17.949269	60	TCP
1190	2018-03-18 13:22:17.949276	60	TCP
1191	2018-03-18 13:22:17.949389	106	SSH
1192	2018-03-18 13:22:17.949474	60	TCP
1193	2018-03-18 13:22:17.949785	90	SSH
1194	2018-03-18 13:22:17.949917	60	TCP
1195	2018-03-18 13:22:17.950388	90	SSH
1196	2018-03-18 13:22:17.950527	60	TCP
1197	2018-03-18 13:22:17.950604	90	SSH
1198	2018-03-18 13:22:17.950684	60	TCP
1199	2018-03-18 13:22:17.981692	138	SSH
1200	2018-03-18 13:22:17.981858	60	TCP
1201	2018-03-18 13:22:17.982011	90	SSH
1202	2018-03-18 13:22:17.982133	60	TCP
1203	2018-03-18 13:22:17.994113	242	SSH
1204	2018-03-18 13:22:17.994361	60	TCP
1205	2018-03-18 13:22:17.996311	90	SSH
1206	2018-03-18 13:22:17.996494	60	TCP
1207	2018-03-18 13:22:18.473409	90	SSH
1208	2018-03-18 13:22:18.473674	98	SSH
1209	2018-03-18 13:22:18.473827	60	TCP
1210	2018-03-18 13:22:19.320912	90	SSH
1211	2018-03-18 13:22:19.322019	90	SSH
1212	2018-03-18 13:22:19.322190	60	TCP
1213	2018-03-18 13:22:19.336317	98	SSH
1214	2018-03-18 13:22:19.336464	90	SSH
1215	2018-03-18 13:22:19.336523	60	TCP
1216	2018-03-18 13:22:19.336529	60	TCP
1217	2018-03-18 13:22:19.336779	106	SSH
1218	2018-03-18 13:22:19.336871	90	SSH
1219	2018-03-18 13:22:19.336919	60	TCP
1220	2018-03-18 13:22:19.337048	60	TCP
1221	2018-03-18 13:22:19.337089	114	SSH
1222	2018-03-18 13:22:19.337224	60	TCP
1223	2018-03-18 13:22:19.337331	90	SSH
1224	2018-03-18 13:22:19.337468	60	TCP
1225	2018-03-18 13:22:19.337589	98	SSH
1226	2018-03-18 13:22:19.337720	60	TCP
1227	2018-03-18 13:22:19.337790	90	SSH
1228	2018-03-18 13:22:19.337879	60	TCP
1229	2018-03-18 13:22:19.338002	80	DNS
1230	2018-03-18 13:22:19.353212	109	DNS
1231	2018-03-18 13:22:19.353387	101	DNS
1232	2018-03-18 13:22:19.353548	146	SSH
1233	2018-03-18 13:22:19.353694	60	TCP
1234	2018-03-18 13:22:19.366759	155	DNS
1235	2018-03-18 13:22:19.367569	106	SSH
1236	2018-03-18 13:22:19.367693	60	TCP
1237	2018-03-18 13:22:19.368756	98	SSH
1238	2018-03-18 13:22:19.368950	60	TCP
1239	2018-03-18 13:22:19.369018	90	SSH
1240	2018-03-18 13:22:19.369102	60	TCP
1241	2018-03-18 13:22:19.370217	106	SSH
1242	2018-03-18 13:22:19.370398	60	TCP
1243	2018-03-18 13:22:19.371989	86	DNS
1244	2018-03-18 13:22:19.372157	106	SSH
1245	2018-03-18 13:22:19.372330	60	TCP
1246	2018-03-18 13:22:19.386101	166	DNS
1247	2018-03-18 13:22:19.386174	121	DNS
1248	2018-03-18 13:22:19.386325	106	SSH
1249	2018-03-18 13:22:19.386479	60	TCP
1250	2018-03-18 13:22:19.401144	192	DNS
1251	2018-03-18 13:22:19.401242	130	DNS
1252	2018-03-18 13:22:19.415550	215	DNS
1253	2018-03-18 13:22:19.415643	136	DNS
1254	2018-03-18 13:22:19.429439	231	DNS
1255	2018-03-18 13:22:19.429500	116	DNS
1256	2018-03-18 13:22:19.443212	179	DNS
1257	2018-03-18 13:22:19.443313	132	DNS
1258	2018-03-18 13:22:19.484856	220	DNS
1259	2018-03-18 13:22:19.484945	86	DNS
1260	2018-03-18 13:22:19.485079	114	SSH
1261	2018-03-18 13:22:19.485226	60	TCP
1262	2018-03-18 13:22:19.497921	101	DNS
1263	2018-03-18 13:22:19.497996	86	DNS
1264	2018-03-18 13:22:19.498153	130	SSH
1265	2018-03-18 13:22:19.498305	60	TCP
1266	2018-03-18 13:22:19.512588	153	DNS
1267	2018-03-18 13:22:19.512650	86	DNS
1268	2018-03-18 13:22:19.526741	144	DNS
1269	2018-03-18 13:22:19.526802	86	DNS
1270	2018-03-18 13:22:19.541733	137	DNS
1271	2018-03-18 13:22:19.541801	86	DNS
1272	2018-03-18 13:22:19.541919	98	SSH
1273	2018-03-18 13:22:19.542016	60	TCP
1274	2018-03-18 13:22:19.578330	92	DNS
1275	2018-03-18 13:22:19.578404	86	DNS
1276	2018-03-18 13:22:19.578583	114	SSH
1277	2018-03-18 13:22:19.578738	60	TCP
1278	2018-03-18 13:22:19.592399	93	DNS
1279	2018-03-18 13:22:19.592468	89	DNS
1280	2018-03-18 13:22:19.592593	122	SSH
1281	2018-03-18 13:22:19.592765	60	TCP
1282	2018-03-18 13:22:19.606479	94	DNS
1283	2018-03-18 13:22:19.606598	122	SSH
1284	2018-03-18 13:22:19.606732	60	TCP
1285	2018-03-18 13:22:19.608921	88	DNS
1286	2018-03-18 13:22:20.609930	88	DNS
1287	2018-03-18 13:22:20.625564	93	DNS
1288	2018-03-18 13:22:21.627916	88	DNS
1289	2018-03-18 13:22:21.645197	93	DNS
1290	2018-03-18 13:22:21.721634	90	SSH
1291	2018-03-18 13:22:21.721844	90	SSH
1292	2018-03-18 13:22:21.721975	60	TCP
1293	2018-03-18 13:22:21.769305	90	SSH
1294	2018-03-18 13:22:21.769474	90	SSH
1295	2018-03-18 13:22:21.769621	60	TCP
1296	2018-03-18 13:22:21.865922	90	SSH
1297	2018-03-18 13:22:21.866115	90	SSH
1298	2018-03-18 13:22:21.866261	60	TCP
1299	2018-03-18 13:22:21.966391	90	SSH
1300	2018-03-18 13:22:21.966577	90	SSH
1301	2018-03-18 13:22:21.966751	60	TCP
1302	2018-03-18 13:22:22.073317	90	SSH
1303	2018-03-18 13:22:22.073493	90	SSH
1304	2018-03-18 13:22:22.073640	60	TCP
1305	2018-03-18 13:22:22.233421	90	SSH
1306	2018-03-18 13:22:22.233603	90	SSH
1307	2018-03-18 13:22:22.233737	60	TCP
1308	2018-03-18 13:22:22.282290	90	SSH
1309	2018-03-18 13:22:22.282510	90	SSH
1310	2018-03-18 13:22:22.282663	60	TCP
1311	2018-03-18 13:22:22.521459	90	SSH
1312	2018-03-18 13:22:22.521641	90	SSH
1313	2018-03-18 13:22:22.521778	60	TCP
1314	2018-03-18 13:22:22.646505	88	DNS
1315	2018-03-18 13:22:22.659937	93	DNS
1316	2018-03-18 13:22:22.745568	90	SSH
1317	2018-03-18 13:22:22.745768	90	SSH
1318	2018-03-18 13:22:22.745920	60	TCP
1319	2018-03-18 13:22:22.969393	90	SSH
1320	2018-03-18 13:22:22.969569	90	SSH
1321	2018-03-18 13:22:22.969734	60	TCP
1322	2018-03-18 13:22:23.161478	90	SSH
1323	2018-03-18 13:22:23.161651	90	SSH
1324	2018-03-18 13:22:23.161786	60	TCP
1325	2018-03-18 13:22:23.385561	90	SSH
1326	2018-03-18 13:22:23.385762	90	SSH
1327	2018-03-18 13:22:23.385908	60	TCP
1328	2018-03-18 13:22:23.470451	90	SSH
1329	2018-03-18 13:22:23.470619	90	SSH
1330	2018-03-18 13:22:23.470751	60	TCP
1331	2018-03-18 13:22:23.640797	90	SSH
1332	2018-03-18 13:22:23.641788	90	SSH
1333	2018-03-18 13:22:23.641953	60	TCP
1334	2018-03-18 13:22:23.643498	190	DNS
1335	2018-03-18 13:22:23.643726	98	SSH
1336	2018-03-18 13:22:23.643891	60	TCP
1337	2018-03-18 13:22:23.658903	184	DNS
1338	2018-03-18 13:22:23.659091	106	SSH
1339	2018-03-18 13:22:23.659227	60	TCP
1340	2018-03-18 13:22:23.665528	88	DNS
1341	2018-03-18 13:22:23.681949	195	DNS
1342	2018-03-18 13:22:24.647740	190	DNS
1343	2018-03-18 13:22:24.665341	90	SSH
1344	2018-03-18 13:22:24.665488	90	SSH
1345	2018-03-18 13:22:24.665617	60	TCP
1346	2018-03-18 13:22:24.666198	122	SSH
1347	2018-03-18 13:22:24.666395	60	TCP
1348	2018-03-18 13:22:24.678020	184	DNS
1349	2018-03-18 13:22:24.683222	88	DNS
1350	2018-03-18 13:22:24.697177	195	DNS
1351	2018-03-18 13:22:25.144884	90	SSH
1352	2018-03-18 13:22:25.145100	90	SSH
1353	2018-03-18 13:22:25.145241	60	TCP
1354	2018-03-18 13:22:25.321045	90	SSH
1355	2018-03-18 13:22:25.321377	98	SSH
1356	2018-03-18 13:22:25.321550	60	TCP
1357	2018-03-18 13:22:25.697371	88	DNS
1358	2018-03-18 13:22:25.711379	93	DNS
1359	2018-03-18 13:22:26.040957	90	SSH
1360	2018-03-18 13:22:26.041195	114	SSH
1361	2018-03-18 13:22:26.041332	60	TCP
1362	2018-03-18 13:22:26.568889	90	SSH
1363	2018-03-18 13:22:26.569124	98	SSH
1364	2018-03-18 13:22:26.569304	60	TCP
1365	2018-03-18 13:22:26.714688	88	DNS
1366	2018-03-18 13:22:26.728545	93	DNS
1367	2018-03-18 13:22:26.987198	90	SSH
1368	2018-03-18 13:22:26.987439	98	SSH
1369	2018-03-18 13:22:26.987616	60	TCP
1370	2018-03-18 13:22:27.336959	90	SSH
1371	2018-03-18 13:22:27.337190	98	SSH
1372	2018-03-18 13:22:27.337327	60	TCP
1373	2018-03-18 13:22:27.728717	88	DNS
1374	2018-03-18 13:22:27.743838	93	DNS
1375	2018-03-18 13:22:28.072834	90	SSH
1376	2018-03-18 13:22:28.074414	90	SSH
1377	2018-03-18 13:22:28.074655	60	TCP
1378	2018-03-18 13:22:28.086286	162	DNS
1379	2018-03-18 13:22:28.100762	163	DNS
1380	2018-03-18 13:22:28.100927	157	DNS
1381	2018-03-18 13:22:28.145498	266	DNS
1382	2018-03-18 13:22:28.145709	200	DNS
1383	2018-03-18 13:22:28.173869	224	DNS
1384	2018-03-18 13:22:28.174025	157	DNS
1385	2018-03-18 13:22:28.187541	546	DNS
1386	2018-03-18 13:22:28.187729	324	DNS
1387	2018-03-18 13:22:28.204008	162	DNS
1388	2018-03-18 13:22:28.204078	303	DNS
1389	2018-03-18 13:22:28.238939	329	DNS
1390	2018-03-18 13:22:28.239095	247	DNS
1391	2018-03-18 13:22:28.254338	371	DNS
1392	2018-03-18 13:22:28.254518	210	DNS
1393	2018-03-18 13:22:28.276263	629	DNS
1394	2018-03-18 13:22:28.278426	168	DNS
1395	2018-03-18 13:22:28.278683	114	SSH
1396	2018-03-18 13:22:28.278855	60	TCP
1397	2018-03-18 13:22:28.279002	90	SSH
1398	2018-03-18 13:22:28.282312	90	SSH
1399	2018-03-18 13:22:28.282501	60	TCP
1400	2018-03-18 13:22:28.282703	98	SSH
1401	2018-03-18 13:22:28.312370	215	DNS
1402	2018-03-18 13:22:28.319948	54	TCP
1403	2018-03-18 13:22:28.331515	235	DNS
1404	2018-03-18 13:22:28.331614	88	DNS
1405	2018-03-18 13:22:28.331819	211	DNS
1406	2018-03-18 13:22:28.346535	155	DNS
1407	2018-03-18 13:22:28.349258	324	DNS
1408	2018-03-18 13:22:28.349331	88	DNS
1409	2018-03-18 13:22:28.349519	233	DNS
1410	2018-03-18 13:22:28.365050	210	DNS
1411	2018-03-18 13:22:28.365295	324	DNS
1412	2018-03-18 13:22:28.378970	238	DNS
1413	2018-03-18 13:22:28.379033	324	DNS
1414	2018-03-18 13:22:28.392901	329	DNS
1415	2018-03-18 13:22:28.392968	324	DNS
1416	2018-03-18 13:22:28.408111	329	DNS
1417	2018-03-18 13:22:28.408174	178	DNS
1418	2018-03-18 13:22:28.424489	986	DNS
1419	2018-03-18 13:22:28.424677	90	SSH
1420	2018-03-18 13:22:28.424813	60	TCP
1421	2018-03-18 13:22:28.425020	738	SSH
1422	2018-03-18 13:22:28.425134	60	TCP
1423	2018-03-18 13:22:28.431435	88	DNS
1424	2018-03-18 13:22:28.437199	634	SSH
1425	2018-03-18 13:22:28.437209	54	TCP
1426	2018-03-18 13:22:28.437560	324	DNS
1427	2018-03-18 13:22:28.445981	183	DNS
1428	2018-03-18 13:22:28.454357	93	DNS
1429	2018-03-18 13:22:28.454425	324	DNS
1430	2018-03-18 13:22:28.481020	329	DNS
1431	2018-03-18 13:22:28.481083	324	DNS
1432	2018-03-18 13:22:28.500267	329	DNS
1433	2018-03-18 13:22:28.500327	324	DNS
1434	2018-03-18 13:22:28.514024	329	DNS
1435	2018-03-18 13:22:28.514079	324	DNS
1436	2018-03-18 13:22:28.527507	329	DNS
1437	2018-03-18 13:22:28.527573	225	DNS
1438	2018-03-18 13:22:28.562130	329	DNS
1439	2018-03-18 13:22:28.562305	263	DNS
1440	2018-03-18 13:22:28.579156	293	DNS
1441	2018-03-18 13:22:28.584273	263	DNS
1442	2018-03-18 13:22:28.589322	330	DNS
1443	2018-03-18 13:22:28.589485	263	DNS
1444	2018-03-18 13:22:28.598097	360	DNS
1445	2018-03-18 13:22:28.603985	263	DNS
1446	2018-03-18 13:22:28.604122	338	DNS
1447	2018-03-18 13:22:28.604304	293	DNS
1448	2018-03-18 13:22:28.620448	268	DNS
1449	2018-03-18 13:22:28.620458	360	DNS
1450	2018-03-18 13:22:28.625642	88	DNS
1451	2018-03-18 13:22:28.716842	1104	DNS
1452	2018-03-18 13:22:28.726956	88	DNS
1453	2018-03-18 13:22:28.756997	157	DNS
1454	2018-03-18 13:22:28.770891	202	DNS
1455	2018-03-18 13:22:28.771047	157	DNS
1456	2018-03-18 13:22:28.805585	162	DNS
1457	2018-03-18 13:22:28.805748	324	DNS
1458	2018-03-18 13:22:28.831709	162	DNS
1459	2018-03-18 13:22:28.831778	231	DNS
1460	2018-03-18 13:22:28.849296	391	DNS
1461	2018-03-18 13:22:28.849307	373	DNS
1462	2018-03-18 13:22:28.849439	88	DNS
1463	2018-03-18 13:22:28.862818	193	DNS
1464	2018-03-18 13:22:28.863087	157	DNS
1465	2018-03-18 13:22:28.901016	162	DNS
1466	2018-03-18 13:22:28.901164	233	DNS
1467	2018-03-18 13:22:28.918188	338	DNS
1468	2018-03-18 13:22:28.920148	239	DNS
1469	2018-03-18 13:22:28.935589	344	DNS
1470	2018-03-18 13:22:28.936029	324	DNS
1471	2018-03-18 13:22:28.936280	162	SSH
1472	2018-03-18 13:22:28.936446	60	TCP
1473	2018-03-18 13:22:28.951420	329	DNS
1474	2018-03-18 13:22:28.951533	324	DNS
1475	2018-03-18 13:22:28.970483	329	DNS
1476	2018-03-18 13:22:28.970544	324	DNS
1477	2018-03-18 13:22:28.991912	329	DNS
1478	2018-03-18 13:22:28.991979	324	DNS
1479	2018-03-18 13:22:29.008918	329	DNS
1480	2018-03-18 13:22:29.009004	324	DNS
1481	2018-03-18 13:22:29.023698	329	DNS
1482	2018-03-18 13:22:29.023758	225	DNS
1483	2018-03-18 13:22:29.059817	230	DNS
1484	2018-03-18 13:22:29.060028	324	DNS
1485	2018-03-18 13:22:29.075101	329	DNS
1486	2018-03-18 13:22:29.075161	324	DNS
1487	2018-03-18 13:22:29.088734	391	DNS
1488	2018-03-18 13:22:29.088806	324	DNS
1489	2018-03-18 13:22:29.103154	329	DNS
1490	2018-03-18 13:22:29.103219	324	DNS
1491	2018-03-18 13:22:29.121036	329	DNS
1492	2018-03-18 13:22:29.121142	137	DNS
1493	2018-03-18 13:22:29.148294	204	DNS
1494	2018-03-18 13:22:29.148487	324	DNS
1495	2018-03-18 13:22:29.162570	429	DNS
1496	2018-03-18 13:22:29.162793	324	DNS
1497	2018-03-18 13:22:29.177685	329	DNS
1498	2018-03-18 13:22:29.177744	324	DNS
1499	2018-03-18 13:22:29.194071	329	DNS
1500	2018-03-18 13:22:29.194144	324	DNS
1501	2018-03-18 13:22:29.209150	329	DNS
1502	2018-03-18 13:22:29.209206	137	DNS
1503	2018-03-18 13:22:29.226241	214	DNS
1504	2018-03-18 13:22:29.226406	220	DNS
1505	2018-03-18 13:22:29.241056	287	DNS
1506	2018-03-18 13:22:29.246796	88	DNS
1507	2018-03-18 13:22:29.261469	194	DNS
1508	2018-03-18 13:22:29.261730	223	DNS
1509	2018-03-18 13:22:29.277689	328	DNS
1510	2018-03-18 13:22:29.278069	98	SSH
1511	2018-03-18 13:22:29.278225	60	TCP
1512	2018-03-18 13:22:29.279812	324	DNS
1513	2018-03-18 13:22:29.280040	106	SSH
1514	2018-03-18 13:22:29.280235	60	TCP
1515	2018-03-18 13:22:29.294876	329	DNS
1516	2018-03-18 13:22:29.294947	324	DNS
1517	2018-03-18 13:22:29.312111	329	DNS
1518	2018-03-18 13:22:29.312212	324	DNS
1519	2018-03-18 13:22:29.326300	329	DNS
1520	2018-03-18 13:22:29.326361	324	DNS
1521	2018-03-18 13:22:29.340842	329	DNS
1522	2018-03-18 13:22:29.340899	116	DNS
1523	2018-03-18 13:22:29.356012	221	DNS
1524	2018-03-18 13:22:29.356327	221	DNS
1525	2018-03-18 13:22:29.370574	327	DNS
1526	2018-03-18 13:22:29.370860	220	DNS
1527	2018-03-18 13:22:29.388091	325	DNS
1528	2018-03-18 13:22:29.390889	223	DNS
1529	2018-03-18 13:22:29.406486	328	DNS
1530	2018-03-18 13:22:29.406744	221	DNS
1531	2018-03-18 13:22:29.421722	326	DNS
1532	2018-03-18 13:22:29.421969	98	SSH
1533	2018-03-18 13:22:29.422089	60	TCP
1534	2018-03-18 13:22:29.422706	242	DNS
1535	2018-03-18 13:22:29.422855	98	SSH
1536	2018-03-18 13:22:29.423012	60	TCP
1537	2018-03-18 13:22:29.439535	348	DNS
1538	2018-03-18 13:22:29.440217	202	DNS
1539	2018-03-18 13:22:29.455734	307	DNS
1540	2018-03-18 13:22:29.456261	202	DNS
1541	2018-03-18 13:22:29.472757	306	DNS
1542	2018-03-18 13:22:29.473030	223	DNS
1543	2018-03-18 13:22:29.494351	328	DNS
1544	2018-03-18 13:22:29.495333	223	DNS
1545	2018-03-18 13:22:29.521860	328	DNS
1546	2018-03-18 13:22:29.522088	98	SSH
1547	2018-03-18 13:22:29.522209	60	TCP
1548	2018-03-18 13:22:29.522744	251	DNS
1549	2018-03-18 13:22:29.522935	98	SSH
1550	2018-03-18 13:22:29.523070	60	TCP
1551	2018-03-18 13:22:29.543693	356	DNS
1552	2018-03-18 13:22:29.543933	203	DNS
1553	2018-03-18 13:22:29.558140	308	DNS
1554	2018-03-18 13:22:29.558403	221	DNS
1555	2018-03-18 13:22:29.578479	327	DNS
1556	2018-03-18 13:22:29.578745	203	DNS
1557	2018-03-18 13:22:29.594127	308	DNS
1558	2018-03-18 13:22:29.594609	203	DNS
1559	2018-03-18 13:22:29.608630	309	DNS
1560	2018-03-18 13:22:29.608905	221	DNS
1561	2018-03-18 13:22:29.624752	327	DNS
1562	2018-03-18 13:22:29.625005	221	DNS
1563	2018-03-18 13:22:29.642346	326	DNS
1564	2018-03-18 13:22:29.644289	220	DNS
1565	2018-03-18 13:22:29.659836	325	DNS
1566	2018-03-18 13:22:29.660097	223	DNS
1567	2018-03-18 13:22:29.675497	328	DNS
1568	2018-03-18 13:22:29.675753	221	DNS
1569	2018-03-18 13:22:29.690306	326	DNS
1570	2018-03-18 13:22:29.690537	90	SSH
1571	2018-03-18 13:22:29.690690	60	TCP
1572	2018-03-18 13:22:29.691840	324	DNS
1573	2018-03-18 13:22:29.692041	98	SSH
1574	2018-03-18 13:22:29.692200	60	TCP
1575	2018-03-18 13:22:29.706745	329	DNS
1576	2018-03-18 13:22:29.706805	180	DNS
1577	2018-03-18 13:22:29.720730	286	DNS
1578	2018-03-18 13:22:29.720968	202	DNS
1579	2018-03-18 13:22:29.736062	307	DNS
1580	2018-03-18 13:22:29.736304	202	DNS
1581	2018-03-18 13:22:29.750372	307	DNS
1582	2018-03-18 13:22:29.750700	221	DNS
1583	2018-03-18 13:22:29.765050	326	DNS
1584	2018-03-18 13:22:29.765290	221	DNS
1585	2018-03-18 13:22:29.781155	326	DNS
1586	2018-03-18 13:22:29.781404	90	SSH
1587	2018-03-18 13:22:29.781541	60	TCP
1588	2018-03-18 13:22:29.783115	324	DNS
1589	2018-03-18 13:22:29.783244	90	SSH
1590	2018-03-18 13:22:29.783400	60	TCP
1591	2018-03-18 13:22:29.796609	329	DNS
1592	2018-03-18 13:22:29.796670	180	DNS
1593	2018-03-18 13:22:29.810568	286	DNS
1594	2018-03-18 13:22:29.811458	202	DNS
1595	2018-03-18 13:22:29.827899	307	DNS
1596	2018-03-18 13:22:29.828184	202	DNS
1597	2018-03-18 13:22:29.842451	307	DNS
1598	2018-03-18 13:22:29.842717	221	DNS
1599	2018-03-18 13:22:29.858069	326	DNS
1600	2018-03-18 13:22:29.858293	90	SSH
1601	2018-03-18 13:22:29.858407	60	TCP
1602	2018-03-18 13:22:29.860035	324	DNS
1603	2018-03-18 13:22:29.860252	90	SSH
1604	2018-03-18 13:22:29.860415	60	TCP
1605	2018-03-18 13:22:29.873912	329	DNS
1606	2018-03-18 13:22:29.874007	180	DNS
1607	2018-03-18 13:22:29.902385	285	DNS
1608	2018-03-18 13:22:29.902628	202	DNS
1609	2018-03-18 13:22:29.919680	307	DNS
1610	2018-03-18 13:22:29.919928	230	DNS
1611	2018-03-18 13:22:29.934776	335	DNS
1612	2018-03-18 13:22:29.935220	98	SSH
1613	2018-03-18 13:22:29.935338	60	TCP
1614	2018-03-18 13:22:29.936901	324	DNS
1615	2018-03-18 13:22:29.937071	98	SSH
1616	2018-03-18 13:22:29.937230	60	TCP
1617	2018-03-18 13:22:29.953778	329	DNS
1618	2018-03-18 13:22:29.953925	97	DNS
1619	2018-03-18 13:22:29.968622	202	DNS
1620	2018-03-18 13:22:29.968875	223	DNS
1621	2018-03-18 13:22:29.983845	328	DNS
1622	2018-03-18 13:22:29.984160	220	DNS
1623	2018-03-18 13:22:30.000293	325	DNS
1624	2018-03-18 13:22:30.000530	203	DNS
1625	2018-03-18 13:22:30.020639	308	DNS
1626	2018-03-18 13:22:30.020884	221	DNS
1627	2018-03-18 13:22:30.035644	326	DNS
1628	2018-03-18 13:22:30.035897	261	DNS
1629	2018-03-18 13:22:30.050801	366	DNS
1630	2018-03-18 13:22:30.051037	114	SSH
1631	2018-03-18 13:22:30.051205	60	TCP
1632	2018-03-18 13:22:30.052781	324	DNS
1633	2018-03-18 13:22:30.052949	98	SSH
1634	2018-03-18 13:22:30.053108	60	TCP
1635	2018-03-18 13:22:30.070255	329	DNS
1636	2018-03-18 13:22:30.070314	324	DNS
1637	2018-03-18 13:22:30.084156	329	DNS
1638	2018-03-18 13:22:30.084234	324	DNS
1639	2018-03-18 13:22:30.100379	329	DNS
1640	2018-03-18 13:22:30.100439	324	DNS
1641	2018-03-18 13:22:30.113859	329	DNS
1642	2018-03-18 13:22:30.113923	255	DNS
1643	2018-03-18 13:22:30.129828	360	DNS
1644	2018-03-18 13:22:30.130071	202	DNS
1645	2018-03-18 13:22:30.144416	307	DNS
1646	2018-03-18 13:22:30.144667	221	DNS
1647	2018-03-18 13:22:30.158884	326	DNS
1648	2018-03-18 13:22:30.159157	270	DNS
1649	2018-03-18 13:22:30.182258	375	DNS
1650	2018-03-18 13:22:30.182508	114	SSH
1651	2018-03-18 13:22:30.182664	60	TCP
1652	2018-03-18 13:22:30.185981	324	DNS
1653	2018-03-18 13:22:30.205437	329	DNS
1654	2018-03-18 13:22:30.205499	324	DNS
1655	2018-03-18 13:22:30.218907	329	DNS
1656	2018-03-18 13:22:30.219005	324	DNS
1657	2018-03-18 13:22:30.233498	329	DNS
1658	2018-03-18 13:22:30.233559	324	DNS
1659	2018-03-18 13:22:30.247125	329	DNS
1660	2018-03-18 13:22:30.247185	324	DNS
1661	2018-03-18 13:22:30.281033	329	DNS
1662	2018-03-18 13:22:30.281132	225	DNS
1663	2018-03-18 13:22:30.315192	230	DNS
1664	2018-03-18 13:22:30.315435	324	DNS
1665	2018-03-18 13:22:30.340805	391	DNS
1666	2018-03-18 13:22:30.340948	324	DNS
1667	2018-03-18 13:22:30.368169	329	DNS
1668	2018-03-18 13:22:30.368296	324	DNS
1669	2018-03-18 13:22:30.381777	329	DNS
1670	2018-03-18 13:22:30.381839	324	DNS
1671	2018-03-18 13:22:30.395499	329	DNS
1672	2018-03-18 13:22:30.395561	324	DNS
1673	2018-03-18 13:22:30.417139	329	DNS
1674	2018-03-18 13:22:30.417255	225	DNS
1675	2018-03-18 13:22:30.433077	292	DNS
1676	2018-03-18 13:22:30.433319	324	DNS
1677	2018-03-18 13:22:30.451326	329	DNS
1678	2018-03-18 13:22:30.451401	324	DNS
1679	2018-03-18 13:22:30.465111	329	DNS
1680	2018-03-18 13:22:30.465172	324	DNS
1681	2018-03-18 13:22:30.479907	329	DNS
1682	2018-03-18 13:22:30.479977	324	DNS
1683	2018-03-18 13:22:30.493958	329	DNS
1684	2018-03-18 13:22:30.494017	324	DNS
1685	2018-03-18 13:22:30.512244	329	DNS
1686	2018-03-18 13:22:30.512322	225	DNS
1687	2018-03-18 13:22:30.527003	293	DNS
1688	2018-03-18 13:22:30.527208	324	DNS
1689	2018-03-18 13:22:30.544996	329	DNS
1690	2018-03-18 13:22:30.545059	324	DNS
1691	2018-03-18 13:22:30.564596	329	DNS
1692	2018-03-18 13:22:30.564659	324	DNS
1693	2018-03-18 13:22:30.580000	329	DNS
1694	2018-03-18 13:22:30.580133	324	DNS
1695	2018-03-18 13:22:30.593771	329	DNS
1696	2018-03-18 13:22:30.593833	324	DNS
1697	2018-03-18 13:22:30.609228	329	DNS
1698	2018-03-18 13:22:30.609291	225	DNS
1699	2018-03-18 13:22:30.625237	293	DNS
1700	2018-03-18 13:22:30.625458	324	DNS
1701	2018-03-18 13:22:30.641874	329	DNS
1702	2018-03-18 13:22:30.641931	324	DNS
